id,usuario,comentario,categoria,sentimiento,puede_votar,cuenta_verificada,dias_cuenta,voto
1334,@user_1334,qué requisitos hay para poder votar,neutro_pregunta,neutro,0,0,17,sin_permiso
1335,@user_1335,no es justo que no todos puedan votar.,queja,negativo,0,0,10,sin_permiso
1336,@user_1336,solo cuentas verificadas pueden votar.,explica_regla,neutro,0,0,13,sin_permiso
1337,@user_1337,dice que mi cuenta no tiene permiso para votar #encuesta,queja,negativo,0,0,21,sin_permiso
1338,@user_1338,por qué no todos pueden votar en esta encuesta #encuesta,queja,negativo,0,0,10,sin_permiso
1339,@user_1339,dice que mi cuenta no tiene permiso para votar,queja,negativo,0,0,13,sin_permiso
1340,@user_1340,sin verificación de identidad no hay voto??,explica_regla,neutro,0,0,13,sin_permiso
1341,@user_1341,moderación bloquea votos de cuentas recién creadas pls,explica_regla,neutro,1,1,1084,abstencion
1342,@user_1342,me sale error 403 al intentar votar??,queja,negativo,0,0,12,sin_permiso
1343,@user_1343,me sale error 403 al intentar votar #voto,queja,negativo,0,0,1,sin_permiso
1344,@user_1344,las cuentas nuevas no pueden votar por seguridad.,explica_regla,neutro,1,1,85,abrir_voto_a_todos
1345,@user_1345,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,0,0,13,sin_permiso
1346,@user_1346,no es justo que no todos puedan votar.,queja,negativo,0,0,6,sin_permiso
1347,@user_1347,soy alumno y aun asi no puedo emitir voto pls,queja,negativo,0,0,13,sin_permiso
1348,@user_1348,intenté votar tres veces y me rechaza,queja,negativo,0,0,13,sin_permiso
1349,@user_1349,las cuentas nuevas no pueden votar por seguridad #voto,explica_regla,neutro,1,0,1086,abrir_voto_a_todos
1350,@user_1350,si no todos pueden votar la encuesta no es válida #voto,queja,negativo,0,0,9,sin_permiso
1351,@user_1351,soy alumno y aun asi no puedo emitir voto??,queja,negativo,0,0,5,sin_permiso
1352,@user_1352,hay que tener correo institucional para votar...,explica_regla,neutro,0,0,8,sin_permiso
1353,@user_1353,solo alumnos activos del semestre pueden votar.,explica_regla,neutro,1,1,695,abrir_voto_a_todos
1354,@user_1354,me sale error 403 al intentar votar.,queja,negativo,0,0,1,sin_permiso
1355,@user_1355,llevo poco tiempo registrado y no me deja votar pls,queja,negativo,0,0,11,sin_permiso
1356,@user_1356,soy alumno y aun asi no puedo emitir voto.,queja,negativo,0,0,12,sin_permiso
1357,@user_1357,intenté votar tres veces y me rechaza...,queja,negativo,0,0,20,sin_permiso
1358,@user_1358,si dejan votar a cualquiera manipulan la encuesta...,a_favor_restriccion,positivo,1,0,927,abstencion
1359,@user_1359,moderación bloquea votos de cuentas recién creadas #voto,explica_regla,neutro,1,0,523,abstencion
1360,@user_1360,yo pago inscripción y no puedo votar absurdo!,en_contra_restriccion,negativo,1,1,1279,abrir_voto_a_todos
1361,@user_1361,mejor pocos votos reales que mil votos falsos!,a_favor_restriccion,positivo,1,0,1164,a_favor_de_restringir
1362,@user_1362,soy alumno y aun asi no puedo emitir voto.,queja,negativo,0,0,1,sin_permiso
1363,@user_1363,puedo recuperar el permiso de voto,neutro_pregunta,neutro,1,0,226,abstencion
1364,@user_1364,alguien sabe por qué no todos pueden votar,neutro_pregunta,neutro,0,0,21,sin_permiso
1365,@user_1365,puedo recuperar el permiso de voto #encuesta,neutro_pregunta,neutro,1,0,883,a_favor_de_restringir
1366,@user_1366,puedo recuperar el permiso de voto,neutro_pregunta,neutro,0,0,27,sin_permiso
1367,@user_1367,quién sí puede votar entonces #encuesta,neutro_pregunta,neutro,1,1,817,abstencion
1368,@user_1368,todos los alumnos deberían poder votar pls,en_contra_restriccion,negativo,1,1,79,abrir_voto_a_todos
1369,@user_1369,alguien sabe por qué no todos pueden votar #encuesta,neutro_pregunta,neutro,0,0,9,sin_permiso
1370,@user_1370,staff y alumnos verificados sí pueden votar!,explica_regla,neutro,0,0,1,sin_permiso
1371,@user_1371,limitar el voto es necesario en este foro,a_favor_restriccion,positivo,1,1,907,abstencion
1372,@user_1372,no es justo que no todos puedan votar #voto,queja,negativo,0,0,13,sin_permiso
1373,@user_1373,si eres sospechoso de bot no te dejan votar??,explica_regla,neutro,1,1,229,a_favor_de_restringir
1374,@user_1374,solo alumnos activos del semestre pueden votar #encuesta,explica_regla,neutro,1,1,159,abstencion
1375,@user_1375,concuerdo: no todos deben poder votar aquí...,a_favor_restriccion,positivo,1,0,893,a_favor_de_restringir
1376,@user_1376,moderación bloquea votos de cuentas recién creadas??,explica_regla,neutro,0,0,17,sin_permiso
1377,@user_1377,por qué no todos pueden votar en esta encuesta #voto,queja,negativo,0,0,18,sin_permiso
1378,@user_1378,por qué no todos pueden votar en esta encuesta...,queja,negativo,0,0,18,sin_permiso
1379,@user_1379,excluir gente del voto es antidemocrático #encuesta,en_contra_restriccion,negativo,0,0,15,sin_permiso
1380,@user_1380,dice que mi cuenta no tiene permiso para votar pls,queja,negativo,0,0,5,sin_permiso
1381,@user_1381,dice que mi cuenta no tiene permiso para votar,queja,negativo,0,0,12,sin_permiso
1382,@user_1382,limitar el voto es necesario en este foro pls,a_favor_restriccion,positivo,1,1,1199,a_favor_de_restringir
1383,@user_1383,si eres sospechoso de bot no te dejan votar,explica_regla,neutro,0,0,16,sin_permiso
1384,@user_1384,cuántos días de cuenta necesito para votar.,neutro_pregunta,neutro,0,0,12,sin_permiso
1385,@user_1385,para votar necesitas más de 30 días de antigüedad.,explica_regla,neutro,1,0,1038,abstencion
1386,@user_1386,el reglamento dice: no todos pueden votar??,explica_regla,neutro,1,1,981,abstencion
1387,@user_1387,moderación bloquea votos de cuentas recién creadas #encuesta,explica_regla,neutro,0,0,12,sin_permiso
1388,@user_1388,solo cuentas verificadas pueden votar #encuesta,explica_regla,neutro,1,1,956,a_favor_de_restringir
1389,@user_1389,quitar la restricción ya #voto,en_contra_restriccion,negativo,0,0,13,sin_permiso
1390,@user_1390,las cuentas nuevas no pueden votar por seguridad #encuesta,explica_regla,neutro,0,0,1,sin_permiso
1391,@user_1391,alguien sabe por qué no todos pueden votar,neutro_pregunta,neutro,0,0,19,sin_permiso
1392,@user_1392,moderación bloquea votos de cuentas recién creadas pls,explica_regla,neutro,1,1,797,abrir_voto_a_todos
1393,@user_1393,la regla de no todos pueden votar discrimina...,en_contra_restriccion,negativo,1,1,982,abrir_voto_a_todos
1394,@user_1394,alguien sabe por qué no todos pueden votar #voto,neutro_pregunta,neutro,0,0,14,sin_permiso
1395,@user_1395,todos los alumnos deberían poder votar!,en_contra_restriccion,negativo,1,1,330,abrir_voto_a_todos
1396,@user_1396,me sale error 403 al intentar votar,queja,negativo,0,0,11,sin_permiso
1397,@user_1397,mejor pocos votos reales que mil votos falsos!,a_favor_restriccion,positivo,1,1,490,abstencion
1398,@user_1398,si no todos pueden votar la encuesta no es válida...,queja,negativo,0,0,7,sin_permiso
1399,@user_1399,hay que tener correo institucional para votar,explica_regla,neutro,0,0,10,sin_permiso
1400,@user_1400,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,1,1,1157,a_favor_de_restringir
1401,@user_1401,puedo recuperar el permiso de voto.,neutro_pregunta,neutro,1,1,663,abstencion
1402,@user_1402,todos los alumnos deberían poder votar...,en_contra_restriccion,negativo,0,0,1,sin_permiso
1403,@user_1403,no es justo que no todos puedan votar #voto,queja,negativo,0,0,13,sin_permiso
1404,@user_1404,para votar necesitas más de 30 días de antigüedad,explica_regla,neutro,0,0,1,sin_permiso
1405,@user_1405,dónde veo si mi cuenta puede votar.,neutro_pregunta,neutro,1,1,553,abrir_voto_a_todos
1406,@user_1406,está bien que no todos puedan votar así evitan bots #voto,a_favor_restriccion,positivo,1,1,1,a_favor_de_restringir
1407,@user_1407,llevo poco tiempo registrado y no me deja votar #encuesta,queja,negativo,0,0,6,sin_permiso
1408,@user_1408,quiero votar y la plataforma me bloquea!,queja,negativo,0,0,19,sin_permiso
1409,@user_1409,me sale error 403 al intentar votar??,queja,negativo,0,0,4,sin_permiso
1410,@user_1410,la restricción de voto protege el resultado??,a_favor_restriccion,positivo,1,1,1089,a_favor_de_restringir
1411,@user_1411,yo pago inscripción y no puedo votar absurdo!,en_contra_restriccion,negativo,0,0,18,sin_permiso
1412,@user_1412,la restricción de voto protege el resultado??,a_favor_restriccion,positivo,1,1,859,a_favor_de_restringir
1413,@user_1413,no es justo que no todos puedan votar!,queja,negativo,0,0,1,sin_permiso
1414,@user_1414,mejor pocos votos reales que mil votos falsos pls,a_favor_restriccion,positivo,1,1,613,abstencion
1415,@user_1415,para votar necesitas más de 30 días de antigüedad??,explica_regla,neutro,0,0,13,sin_permiso
1416,@user_1416,por qué no todos pueden votar en esta encuesta!,queja,negativo,0,0,8,sin_permiso
1417,@user_1417,las cuentas nuevas no pueden votar por seguridad...,explica_regla,neutro,1,1,914,abstencion
1418,@user_1418,solo cuentas verificadas pueden votar!,explica_regla,neutro,1,1,632,abstencion
1419,@user_1419,dice que mi cuenta no tiene permiso para votar #voto,queja,negativo,0,0,9,sin_permiso
1420,@user_1420,para votar necesitas más de 30 días de antigüedad,explica_regla,neutro,1,1,1285,abrir_voto_a_todos
1421,@user_1421,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,1,0,1543,a_favor_de_restringir
1422,@user_1422,solo alumnos activos del semestre pueden votar,explica_regla,neutro,0,0,1,sin_permiso
1423,@user_1423,apoyo que solo voten cuentas verificadas.,a_favor_restriccion,positivo,1,1,1064,a_favor_de_restringir
1424,@user_1424,para votar necesitas más de 30 días de antigüedad pls,explica_regla,neutro,0,0,28,sin_permiso
1425,@user_1425,abrir el voto a todos haría más legítima la encuesta,en_contra_restriccion,negativo,1,1,698,abrir_voto_a_todos
1426,@user_1426,solo alumnos activos del semestre pueden votar!,explica_regla,neutro,0,0,9,sin_permiso
1427,@user_1427,yo pago inscripción y no puedo votar absurdo??,en_contra_restriccion,negativo,1,0,844,abrir_voto_a_todos
1428,@user_1428,soy alumno y aun asi no puedo emitir voto pls,queja,negativo,0,0,4,sin_permiso
1429,@user_1429,sin verificación de identidad no hay voto??,explica_regla,neutro,0,0,8,sin_permiso
1430,@user_1430,yo pago inscripción y no puedo votar absurdo pls,en_contra_restriccion,negativo,1,1,24,abrir_voto_a_todos
1431,@user_1431,si no todos pueden votar la encuesta no es válida #encuesta,queja,negativo,0,0,20,sin_permiso
1432,@user_1432,la restricción de voto protege el resultado!,a_favor_restriccion,positivo,1,1,1493,abstencion
1433,@user_1433,abrir el voto a todos haría más legítima la encuesta...,en_contra_restriccion,negativo,1,0,579,abrir_voto_a_todos
1434,@user_1434,aparece el mensaje: no tienes permiso para votar??,queja,negativo,0,0,1,sin_permiso
1435,@user_1435,por qué no todos pueden votar en esta encuesta...,queja,negativo,0,0,1,sin_permiso
1436,@user_1436,mejor pocos votos reales que mil votos falsos,a_favor_restriccion,positivo,1,0,1115,a_favor_de_restringir
1437,@user_1437,dónde veo si mi cuenta puede votar #voto,neutro_pregunta,neutro,0,0,10,sin_permiso
1438,@user_1438,no es justo que no todos puedan votar??,queja,negativo,0,0,12,sin_permiso
1439,@user_1439,quiero votar y la plataforma me bloquea...,queja,negativo,0,0,12,sin_permiso
1440,@user_1440,mejor pocos votos reales que mil votos falsos,a_favor_restriccion,positivo,1,1,904,abstencion
1441,@user_1441,dónde veo si mi cuenta puede votar,neutro_pregunta,neutro,1,1,1005,a_favor_de_restringir
1442,@user_1442,quién sí puede votar entonces??,neutro_pregunta,neutro,0,0,9,sin_permiso
1443,@user_1443,si no todos pueden votar la encuesta no es válida...,queja,negativo,0,0,18,sin_permiso
1444,@user_1444,me sale error 403 al intentar votar,queja,negativo,0,0,5,sin_permiso
1445,@user_1445,concuerdo: no todos deben poder votar aquí pls,a_favor_restriccion,positivo,1,0,1244,a_favor_de_restringir
1446,@user_1446,abrir el voto a todos haría más legítima la encuesta #encuesta,en_contra_restriccion,negativo,1,1,1194,abrir_voto_a_todos
1447,@user_1447,esto silencia a los de nuevo ingreso,en_contra_restriccion,negativo,0,0,4,sin_permiso
1448,@user_1448,me sale error 403 al intentar votar pls,queja,negativo,0,0,3,sin_permiso
1449,@user_1449,para votar necesitas más de 30 días de antigüedad,explica_regla,neutro,0,0,1,sin_permiso
1450,@user_1450,concuerdo: no todos deben poder votar aquí...,a_favor_restriccion,positivo,1,1,847,a_favor_de_restringir
1451,@user_1451,mejor pocos votos reales que mil votos falsos,a_favor_restriccion,positivo,1,1,1139,a_favor_de_restringir
1452,@user_1452,si dejan votar a cualquiera manipulan la encuesta pls,a_favor_restriccion,positivo,1,0,823,a_favor_de_restringir
1453,@user_1453,llevo poco tiempo registrado y no me deja votar pls,queja,negativo,0,0,8,sin_permiso
1454,@user_1454,si eres sospechoso de bot no te dejan votar...,explica_regla,neutro,0,0,1,sin_permiso
1455,@user_1455,intenté votar tres veces y me rechaza??,queja,negativo,0,0,12,sin_permiso
1456,@user_1456,apoyo que solo voten cuentas verificadas #voto,a_favor_restriccion,positivo,1,1,554,a_favor_de_restringir
1457,@user_1457,sin verificación de identidad no hay voto!,explica_regla,neutro,0,0,1,sin_permiso
1458,@user_1458,sin filtro de voto gana quien tenga más bots,a_favor_restriccion,positivo,1,1,959,abstencion
1459,@user_1459,no es justo que no todos puedan votar...,queja,negativo,0,0,12,sin_permiso
1460,@user_1460,quiero votar y la plataforma me bloquea.,queja,negativo,0,0,6,sin_permiso
1461,@user_1461,quitar la restricción ya.,en_contra_restriccion,negativo,1,0,968,abrir_voto_a_todos
1462,@user_1462,todos los alumnos deberían poder votar??,en_contra_restriccion,negativo,0,0,21,sin_permiso
1463,@user_1463,quiero votar y la plataforma me bloquea...,queja,negativo,0,0,15,sin_permiso
1464,@user_1464,la regla de no todos pueden votar discrimina...,en_contra_restriccion,negativo,1,0,734,abrir_voto_a_todos
1465,@user_1465,el botón de votar está gris qué significa!,neutro_pregunta,neutro,0,0,24,sin_permiso
1466,@user_1466,la restricción de voto protege el resultado??,a_favor_restriccion,positivo,1,1,925,a_favor_de_restringir
1467,@user_1467,la restricción de voto protege el resultado!,a_favor_restriccion,positivo,1,0,876,a_favor_de_restringir
1468,@user_1468,qué requisitos hay para poder votar!,neutro_pregunta,neutro,0,0,7,sin_permiso
1469,@user_1469,llevo poco tiempo registrado y no me deja votar pls,queja,negativo,0,0,7,sin_permiso
1470,@user_1470,las cuentas nuevas no pueden votar por seguridad.,explica_regla,neutro,0,0,15,sin_permiso
1471,@user_1471,el reglamento dice: no todos pueden votar pls,explica_regla,neutro,1,0,943,a_favor_de_restringir
1472,@user_1472,si dejan votar a cualquiera manipulan la encuesta...,a_favor_restriccion,positivo,1,1,580,abstencion
1473,@user_1473,limitar el voto es necesario en este foro,a_favor_restriccion,positivo,1,1,722,a_favor_de_restringir
1474,@user_1474,me sale error 403 al intentar votar??,queja,negativo,0,0,4,sin_permiso
1475,@user_1475,quiero votar y la plataforma me bloquea pls,queja,negativo,0,0,18,sin_permiso
1476,@user_1476,yo pago inscripción y no puedo votar absurdo,en_contra_restriccion,negativo,0,0,1,sin_permiso
1477,@user_1477,moderación bloquea votos de cuentas recién creadas pls,explica_regla,neutro,1,0,1292,abstencion
1478,@user_1478,hay que tener correo institucional para votar #encuesta,explica_regla,neutro,0,0,14,sin_permiso
1479,@user_1479,sin filtro de voto gana quien tenga más bots #voto,a_favor_restriccion,positivo,1,1,246,abstencion
1480,@user_1480,esto silencia a los de nuevo ingreso...,en_contra_restriccion,negativo,1,1,264,abstencion
1481,@user_1481,llevo poco tiempo registrado y no me deja votar...,queja,negativo,0,0,17,sin_permiso
1482,@user_1482,llevo poco tiempo registrado y no me deja votar...,queja,negativo,0,0,13,sin_permiso
1483,@user_1483,si no todos pueden votar la encuesta no es válida...,queja,negativo,0,0,17,sin_permiso
1484,@user_1484,qué requisitos hay para poder votar #encuesta,neutro_pregunta,neutro,1,1,350,abstencion
1485,@user_1485,llevo poco tiempo registrado y no me deja votar,queja,negativo,0,0,21,sin_permiso
1486,@user_1486,concuerdo: no todos deben poder votar aquí.,a_favor_restriccion,positivo,1,1,419,a_favor_de_restringir
1487,@user_1487,todos los alumnos deberían poder votar,en_contra_restriccion,negativo,1,1,221,abrir_voto_a_todos
1488,@user_1488,apoyo que solo voten cuentas verificadas.,a_favor_restriccion,positivo,1,1,1210,abstencion
1489,@user_1489,aparece el mensaje: no tienes permiso para votar,queja,negativo,0,0,17,sin_permiso
1490,@user_1490,está bien que no todos puedan votar así evitan bots??,a_favor_restriccion,positivo,1,1,1124,a_favor_de_restringir
1491,@user_1491,abrir el voto a todos haría más legítima la encuesta!,en_contra_restriccion,negativo,1,1,1180,abrir_voto_a_todos
1492,@user_1492,qué requisitos hay para poder votar,neutro_pregunta,neutro,1,1,1315,a_favor_de_restringir
1493,@user_1493,quitar la restricción ya...,en_contra_restriccion,negativo,1,1,977,abstencion
1494,@user_1494,concuerdo: no todos deben poder votar aquí,a_favor_restriccion,positivo,1,1,339,a_favor_de_restringir
1495,@user_1495,excluir gente del voto es antidemocrático,en_contra_restriccion,negativo,1,1,331,abrir_voto_a_todos
1496,@user_1496,sin filtro de voto gana quien tenga más bots.,a_favor_restriccion,positivo,1,1,1363,abstencion
1497,@user_1497,apoyo que solo voten cuentas verificadas,a_favor_restriccion,positivo,1,1,694,abstencion
1498,@user_1498,quitar la restricción ya!,en_contra_restriccion,negativo,1,0,416,abrir_voto_a_todos
1499,@user_1499,puedo recuperar el permiso de voto!,neutro_pregunta,neutro,0,0,8,sin_permiso
1500,@user_1500,todos los alumnos deberían poder votar??,en_contra_restriccion,negativo,1,1,1029,abrir_voto_a_todos
